DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/PQ3RH,G66,CAN,49.35,-97.9,0,0.0050776275
10.18730/JZ38=,G65,CAN,52.87,-105.79,0,0.005519451
10.18730/PQ3SJ,G64,CAN,50.92,-102.67,0,0.0056185634
10.18730/PQ3TK,G63,CAN,56.19,-117.5,0,0.011775606
10.18730/S6S6E,G62A,CAN,49.64,-100.17,0,0.0063813934
10.18730/JZ3D3,G61,CAN,51.9,-102.26,0,0.005021331
10.18730/PQ3VM,G60,CAN,45.42,-75.7,1,0.9774614
10.18730/PQ3WN,G59,CAN,50.42,-99.03,0,0.005254822
10.18730/PQ3XP,G58,CAN,45.0,-72.1,1,0.9960998
10.18730/PQ40S,G55,CAN,51.38,-104.1,0,0.006444734
10.18730/PQ41T,G54,CAN,50.02,-107.67,0,0.010168314
10.18730/PQ42V,G53,CAN,49.35,-98.19,0,0.004382129
10.18730/PQ43W,G52,CAN,51.95,-103.67,0,0.0031201509
10.18730/PQ45Y,G50,CAN,53.15,-106.98,0,0.0054780017
10.18730/JZ37$,G48,CAN,51.84,-105.91,0,0.004614791
10.18730/PQ47*,G47,CAN,51.89,-102.0,0,0.005727661
10.18730/JZ36~,G46,CAN,53.0,-106.67,0,0.0064306706
10.18730/PQ4A=,G43,CAN,50.18,-97.46,0,0.0046881954
10.18730/PQ4BU,G42,CAN,52.06,-103.24,0,0.0056322007
10.18730/PQ4C0,G41,CAN,46.1,-85.7,1,0.9759296
10.18730/PQ4E2,G39,CAN,45.99,-67.61,1,0.9954782
10.18730/PQ4F3,G38,CAN,52.79,-104.93,0,0.006992178
10.18730/PQ4J6,G35,CAN,49.54,-96.69,0,0.011742292
10.18730/PQ4K7,G34,CAN,49.49,-98.02,0,0.004939518
10.18730/PQ4M8,G33,CAN,50.73,-113.15,0,0.009457359
10.18730/JZ2YS,G32,CAN,50.54,-103.67,0,0.006109827
10.18730/PQ4PA,G30,CAN,52.5,-105.0,0,0.009883592
10.18730/PQ4RC,G25,CAN,53.1,-103.5,0,0.0062915566
10.18730/PQ4SD,G24,CAN,53.11,-111.67,0,0.0068190508
10.18730/S5EKM,G18708A,CAN,51.45,-106.8,0,0.008158525
10.18730/PJX41,G18706,CAN,52.5,-104.91,0,0.008010505
10.18730/JNE7S,G16800,CAN,49.63,-100.25,0,0.0054122363
10.18730/JNECY,G16801,CAN,50.26,-96.07,0,0.009936151
10.18730/K46G5,G51627,CHN,31.98,120.89,1,0.9810285
10.18730/K46F4,G51626,CHN,31.17,121.43,1,0.98221153
10.18730/K46D2,G51624,CHN,26.2,119.54,1,0.994073
10.18730/K46C1,G51623,CHN,26.69,119.54,1,0.99881256
10.18730/K46AU,G51621,CHN,24.5,117.65,1,0.92845947
10.18730/K46B0,G51622,CHN,26.58,118.73,1,0.9936326
10.18730/K466*,G51616,CHN,27.34,117.47,1,0.99306387
10.18730/K467~,G51617,CHN,26.08,119.28,1,0.98903114
10.18730/K576F,G51618,CHN,25.69,116.75,1,0.9909113
10.18730/K468$,G51619,CHN,25.97,117.35,1,0.9582197
10.18730/K469=,G51620,CHN,25.1,117.02,1,0.98241454
10.18730/K463X,G51613,CHN,46.05,122.1,1,0.907273
10.18730/K464Y,G51614,CHN,40.82,111.68,0,0.0043939883
10.18730/K45YR,G51608,CHN,43.6,122.27,0,0.01020297
10.18730/K45ZS,G51609,CHN,43.6,118.07,0,0.017594678
10.18730/K45VN,G51605,CHN,36.3,120.1,0,0.0065646535
10.18730/K45XQ,G51607,CHN,49.22,119.75,1,0.87715733
10.18730/K45TM,G51604,CHN,37.59,118.52,0,0.007965917
10.18730/K45SK,G51603,CHN,37.18,119.93,0,0.0072287694
10.18730/K45NF,G51599,CHN,35.25,118.84,0,0.013634399
10.18730/K45RJ,G51602,CHN,34.72,117.57,0,0.0054424414
10.18730/K45PG,G51600,CHN,37.5,117.54,0,0.0017144872
10.18730/K45E8,G51592,CHN,43.5,125.65,1,0.9812375
10.18730/K45F9,G51593,CHN,44.17,125.8,1,0.98415
10.18730/K45GA,G51594,CHN,43.95,126.47,1,0.9761511
10.18730/K45HB,G51595,CHN,43.52,124.8,1,0.95660466
10.18730/K45ME,G51598,CHN,36.29,116.44,0,0.003632311
10.18730/K45C6,G51590,CHN,44.42,125.17,1,0.97061163
10.18730/K45D7,G51591,CHN,41.69,125.9,1,0.99412525
10.18730/K45B5,G51589,CHN,43.9,125.22,1,0.9624978
10.18730/JXX50,G50796,CHN,41.21,116.54,0,0.0063727703
10.18730/JXX72,G50795,CHN,40.6,118.49,0,0.0048278887
10.18730/JXWZZ,G50794,CHN,40.7,114.05,0,0.009673295
10.18730/JXXNG,G50641,CHN,40.79,114.89,0,0.0031070095
10.18730/JXXKE,G50640,CHN,40.97,117.84,0,0.008346305
10.18730/JXXJD,G50639,CHN,39.35,115.5,0,0.002042031
10.18730/S5W7C,G50637A,CHN,38.89,116.47,0,0.004420065
10.18730/JXWYY,G50636,CHN,38.73,113.23,0,0.0025353392
10.18730/JXX2$,G24541,CHN,38.25,114.2,0,0.002799091
10.18730/JXXMF,G24544,CHN,38.0,115.55,0,0.0017758056
10.18730/JY56=,G24317,CHN,34.78,113.38,0,0.010268757
10.18730/JY53*,G24315,CHN,43.67,126.49,1,0.9845269
10.18730/JY54~,G24316,CHN,44.17,125.75,1,0.982928
10.18730/JY4YV,G24310,CHN,36.7,119.08,0,0.0031535493
10.18730/JY4ZW,G24311,CHN,26.64,106.63,1,0.99865377
10.18730/JY50X,G24312,CHN,25.02,102.68,1,0.90634656
10.18730/JY51Y,G24313,CHN,29.73,116.0,1,0.99593794
10.18730/JY52Z,G24314,CHN,37.53,121.4,0,0.023841776
10.18730/JY4WS,G24307,CHN,37.69,112.71,0,0.0028037678
10.18730/JY55$,G24308,CHN,30.23,120.0,1,0.99168265
10.18730/JY5A2,G24309,CHN,36.07,120.34,0,0.032278888
10.18730/JY4SP,G24304,CHN,47.8,124.49,1,0.9408691
10.18730/JY4TQ,G24305,CHN,40.99,118.62,0,0.006425682
10.18730/JY4VR,G24306,CHN,37.78,112.55,0,0.0032631427
10.18730/JY4NJ,G24300,CHN,44.59,129.41,1,0.9904315
10.18730/JY4PK,G24301,CHN,45.46,128.32,1,0.9870473
10.18730/JY4RN,G24303,CHN,45.52,126.95,1,0.9902947
10.18730/S2ZJ7,G24298A,CHN,45.28,130.28,1,0.98963237
10.18730/JY57U,G24299,CHN,47.19,124.84,1,0.9170942
10.18730/JY4JF,G24296,CHN,45.75,126.77,1,0.98293316
10.18730/JY4GD,G24294,CHN,44.9,127.15,1,0.9912141
10.18730/S6MGC,G24287A,CHN,31.83,110.94,1,0.9941579
10.18730/JY4B8,G24286,CHN,31.75,110.67,1,0.9958658
10.18730/JY496,G24284,CHN,31.35,110.77,1,0.9949151
10.18730/K3NGG,G24282,CHN,31.88,111.27,1,0.9950572
10.18730/JXXD8,G23955,CHN,30.23,120.17,1,0.9925517
10.18730/JXXE9,G23956,CHN,40.45,115.95,0,0.0034219527
10.18730/JXXHC,G23952,CHN,38.07,114.44,0,0.0017929614
10.18730/PQ50M,G2,CHN,39.92,116.0,0,0.020054266
10.18730/PM102,G14226,CHN,38.88,121.58,0,0.009973343
10.18730/JZ2NG,G1,CHN,39.83,116.17,0,0.0037358282
10.18730/K3YJA,G51381,ARG,-24.13,-65.53,0,0.00072509836
10.18730/K3YD5,G51376,ARG,-24.67,-65.37,0,0.0016157697
10.18730/K3YC4,G51375,ARG,-25.12,-65.58,0,0.00069767825
10.18730/PG8T4,G51374,ARG,-25.1,-65.58,0,0.0009773276
10.18730/K3YB3,G51373,ARG,-24.9,-65.48,0,0.00080432236
10.18730/K3YA2,G51372,ARG,-24.62,-65.42,0,0.0011034596
10.18730/K3Y80,G51370,ARG,-24.65,-65.43,0,0.0010401714
10.18730/K3Y4~,G51366,ARG,-26.28,-65.52,0,0.0014032084
10.18730/K3Y7U,G51369,ARG,-27.83,-65.82,0,0.00080652884
10.18730/K3Y6=,G51368,ARG,-27.32,-65.97,0,0.00085721834
10.18730/K3Y3*,G51365,ARG,-26.78,-65.47,0,0.0031686965
10.18730/K3Y2Z,G51364,ARG,-26.77,-65.45,0,0.0021226117
10.18730/K3Y0X,G51362,ARG,-27.0,-65.65,0,0.003955368
10.18730/K3Y1Y,G51363,ARG,-26.7,-65.42,0,0.0034290906
10.18730/S3VJF,G51361B,ARG,-27.42,-65.98,0,0.0007675389
10.18730/PFXFB,G50741,ARG,-22.25,-64.96,0,0.0003511653
10.18730/JWCN2,G50742,ARG,-22.23,-65.03,0,0.0006248215
10.18730/JWB0Q,G50740,ARG,-22.25,-65.06,0,0.00081745523
10.18730/JWBH3,G50573,ARG,-22.8,-65.24,0,0.0016261828
10.18730/JWA6$,G50568,ARG,-22.25,-65.95,0,0.0030678806
10.18730/S2SCZ,G50015F,ARG,-22.25,-65.0,0,0.00032682283
10.18730/PGCXR,G24322,ARG,-25.1,-65.6,0,0.0009114172
10.18730/JY580,G24320,ARG,-25.08,-65.57,0,0.00055186526
10.18730/PGCVP,G24319,ARG,-24.67,-65.57,0,0.0010713398
10.18730/JWA0W,G21199,ARG,-23.92,-65.35,0,0.0011380158
10.18730/JW9SN,G21196,ARG,-26.23,-65.53,0,0.00071928237
10.18730/JW9YT,G21197,ARG,-24.05,-65.45,0,0.0002784594
10.18730/JW9ZV,G21198,ARG,-24.07,-65.37,0,0.0010233939
10.18730/JW9TP,G21194,ARG,-24.12,-65.42,0,0.0011054366
10.18730/JW9VQ,G21195,ARG,-26.25,-65.53,0,0.00064953783
10.18730/JWCV8,G21111,ARG,-22.77,-65.24,0,0.0012605776
10.18730/JWCH=,G21106,ARG,-23.57,-65.37,0,0.0020253246
10.18730/JWAF6,G21047,ARG,-22.27,-65.02,0,0.0006158019
10.18730/JWAE5,G21046,ARG,-22.29,-65.02,0,0.0005599236
10.18730/JTKEN,G19903,ARG,-26.3,-65.03,0,0.0015999929
10.18730/JTKBJ,G19900,ARG,-26.95,-65.73,0,0.0007796454
10.18730/JTKCK,G19901,ARG,-26.93,-65.7,0,0.00086200674
10.18730/JTKDM,G19902,ARG,-26.55,-65.02,0,0.003637388
10.18730/JTK9G,G19897,ARG,-27.32,-65.92,0,0.0022038543
10.18730/PGBPP,G19898,ARG,-27.33,-65.95,0,0.0011818903
10.18730/JTK8F,G19896,ARG,-26.22,-65.58,0,0.00060922833
10.18730/JTK5C,G19893,ARG,-24.63,-65.48,0,0.0013873992
10.18730/JTK6D,G19894,ARG,-26.42,-65.47,0,0.0009861398
10.18730/JTK7E,G19895,ARG,-26.43,-65.52,0,0.0014155416
10.18730/JTKFP,G19891,ARG,-25.12,-65.62,0,0.00057177874
10.18730/JTK4B,G19892,ARG,-25.15,-65.65,0,0.00047549792
10.18730/JTK3A,G19889,ARG,-24.25,-65.28,0,0.0022524397
10.18730/JTKAH,G19890,ARG,-24.53,-65.35,0,0.0011353575
10.18730/JTK18,G19887,ARG,-24.2,-65.53,0,0.0018107807
10.18730/JTK29,G19888,ARG,-24.17,-65.6,0,0.00075139763
10.18730/JT7PF,G16797,ARG,-24.08,-65.41,0,0.0007151878
10.18730/JT7QG,G16798,ARG,-24.22,-65.4,0,0.00075899216
10.18730/JQY0S,G14008,ARG,-23.66,-65.44,0,0.0012067115
10.18730/JQX6U,G13982,ARG,-23.44,-65.34,0,0.0012437749
10.18730/JQW86,G13955,ARG,-23.21,-65.36,0,0.0013475611
10.18730/JQW53,G13952,ARG,-22.9,-65.05,0,0.00045429773
10.18730/JQH2J,G11845,ARG,-26.88,-65.25,0,0.0064936755
10.18730/K3X63,G51349,RWA,-0.22,29.15,1,0.99765694
10.18730/PHGWW,G50930,RWA,-2.59,29.59,1,0.99620867
10.18730/JXHE*,G50340,RWA,-1.53,29.27,1,0.9979049
10.18730/JXTBN,G50342,RWA,-1.53,29.4,1,0.9902714
10.18730/JXTAM,G50341,RWA,0.37,29.3,1,0.9280101
10.18730/JXHCY,G50333,RWA,-1.4,29.02,1,0.99666923
10.18730/JXHBX,G50332,RWA,-0.55,29.15,0,0.11160982
10.18730/JXHAW,G50331,RWA,-0.13,29.27,1,0.9967648
10.18730/JTGTB,G50145,RWA,-1.7,29.27,1,0.9960634
10.18730/JTGN6,G24236,RWA,-1.7,29.65,1,0.98386085
10.18730/JW3SE,G22485,RWA,-2.13,30.05,1,0.9658551
10.18730/PF3EX,G22486,RWA,-2.13,30.03,1,0.9813603
10.18730/JW3PB,G22482,RWA,-2.24,30.05,1,0.8719432
10.18730/JVKJD,G22271,RWA,-1.47,29.6,1,0.99531364
10.18730/K3QXK,G22257,RWA,-2.41,28.97,1,0.9980653
10.18730/JVJXX,G22254,RWA,-2.3,30.27,0,0.022090064
10.18730/JTXE8,G20980,RWA,-1.56,29.68,1,0.9937483
10.18730/JTXC6,G20978,RWA,-1.62,29.69,1,0.9951651
10.18730/JTX60,G20971,RWA,-1.64,29.84,1,0.9952167
10.18730/JTX71,G20972,RWA,-1.46,29.57,1,0.9912888
10.18730/JTX82,G20973,RWA,-1.49,29.6,1,0.99016094
10.18730/JTXKD,G20975,RWA,-1.75,29.53,1,0.9981084
10.18730/JTXME,G20976,RWA,-1.62,29.79,1,0.9950216
10.18730/JTXJC,G20966,RWA,-1.72,29.67,1,0.9860632
10.18730/JTX3$,G20968,RWA,-1.58,29.53,1,0.9970906
10.18730/JTX4=,G20969,RWA,-1.37,29.74,1,0.9895075
10.18730/JTWXW,G20962,RWA,-1.62,29.75,1,0.9971017
10.18730/JTWVT,G20960,RWA,-1.54,29.64,1,0.98423576
10.18730/JTWTS,G20959,RWA,-1.92,29.59,1,0.99727315
10.18730/S6DA4,G20957A,RWA,-1.69,29.7,1,0.9974412
10.18730/JTXA4,G20954,RWA,-1.7,29.32,1,0.9956235
10.18730/JTXB5,G20956,RWA,-1.62,29.37,1,0.9864742
10.18730/JTWYX,G20953,RWA,-1.42,29.72,1,0.9891237
10.18730/JTWNM,G20952,RWA,-1.46,29.83,1,0.99212575
10.18730/JTWKJ,G20950,RWA,-1.66,29.82,1,0.9949529
10.18730/JTWMK,G20951,RWA,-1.44,29.69,1,0.99438053
10.18730/JTWHG,G20948,RWA,-1.69,29.67,1,0.98925346
10.18730/JTX0Z,G20945,RWA,-1.57,29.7,1,0.9924993
10.18730/JTWGF,G20947,RWA,-1.41,29.74,1,0.99453545
10.18730/JTW87,G20939,RWA,-1.74,29.87,1,0.9972383
10.18730/JTW98,G20940,RWA,-1.96,30.03,1,0.9961379
10.18730/JTWPN,G20941,RWA,-1.94,30.16,1,0.98815316
10.18730/K3HE$,G20942,RWA,-2.01,30.27,1,0.98807913
10.18730/K3FB4,G20943,RWA,-1.97,30.25,1,0.9799749
10.18730/JTW76,G20938,RWA,-2.72,29.7,1,0.9878864
10.18730/S473E,G20936B,RWA,-2.01,30.14,1,0.7717157
10.18730/S2R3V,G20933A,RWA,-1.65,29.75,1,0.99045336
10.18730/K3FA3,G20934,RWA,-2.27,30.05,1,0.8959037
10.18730/JTWRQ,G20935,RWA,-2.27,29.7,1,0.99853635
10.18730/JTWQP,G20932,RWA,-2.1,30.06,1,0.9853855
10.18730/JTVY$,G20929,RWA,-2.3,30.08,1,0.97845733
10.18730/JTW0U,G20930,RWA,-2.16,30.12,1,0.9637809
10.18730/JTWCB,G20921,RWA,-1.76,29.9,1,0.99521554
10.18730/JTWDC,G20922,RWA,-1.97,30.34,1,0.93057984
10.18730/JTVMR,G20917,RWA,-1.95,30.2,1,0.9878428
10.18730/JTW43,G20912,RWA,-1.72,29.92,1,0.99623483
10.18730/JTW54,G20913,RWA,-1.89,30.06,1,0.99160117
10.18730/JTVHN,G20915,RWA,-1.92,30.12,1,0.9930983
10.18730/JTW10,G20908,RWA,-2.21,30.11,0,0.2050499
10.18730/JTW21,G20909,RWA,-2.02,30.33,1,0.9861194
10.18730/JTVBF,G20905,RWA,-2.05,29.45,1,0.99812895
10.18730/JTV8C,G20902,RWA,-2.17,29.31,1,0.99630594
10.18730/JTVAE,G20904,RWA,-1.82,29.31,1,0.99843556
10.18730/JTVSX,G20900,RWA,-2.17,29.25,1,0.9953745
10.18730/JTVTY,G20901,RWA,-2.11,29.29,1,0.9946384
10.18730/JTVCG,G20895,RWA,-2.08,29.57,1,0.9992131
10.18730/S6D93,G20898A,RWA,-2.01,29.57,1,0.99882394
10.18730/JTV15,G20893,RWA,-2.04,29.39,1,0.991755
10.18730/JTTZ3,G20891,RWA,-2.0,29.6,1,0.99763083
10.18730/JTTY2,G20890,RWA,-2.12,30.49,1,0.9851768
10.18730/S2R2T,G20889B,RWA,-2.22,30.5,1,0.98112744
10.18730/JTTQ*,G20883,RWA,-2.17,30.5,1,0.96882284
10.18730/JTTR~,G20884,RWA,-2.28,30.72,1,0.979246
10.18730/JTTS$,G20885,RWA,-1.9,29.97,1,0.9908613
10.18730/JTV37,G20886,RWA,-2.14,30.37,0,0.050573014
10.18730/JTVEJ,G20887,RWA,-2.22,29.78,1,0.99865603
10.18730/JTV7B,G20880,RWA,-2.27,30.47,1,0.9804314
10.18730/JTV6A,G20879,RWA,-2.02,30.47,1,0.9852624
10.18730/JTV59,G20877,RWA,-2.19,30.29,0,0.012400925
10.18730/JTTT=,G20875,RWA,-1.94,30.51,1,0.95175546
10.18730/JTTDP,G20872,RWA,-2.33,30.62,1,0.9936446
10.18730/JTTEQ,G20873,RWA,-1.91,30.51,1,0.9586665
10.18730/S472D,G20869A,RWA,-2.14,30.49,1,0.97496915
10.18730/JTTX1,G20870,RWA,-2.21,30.6,1,0.95600957
10.18730/S4XKZ,G20866A,RWA,-2.0,30.57,1,0.97742176
10.18730/JTTVU,G20867,RWA,-1.8,30.49,1,0.9532102
10.18730/JTTW0,G20868,RWA,-1.99,30.49,1,0.98407865
10.18730/JTTKW,G20861,RWA,-1.9,30.43,0,0.45319164
10.18730/PF1D1,G20863,RWA,-1.86,30.41,1,0.5616087
10.18730/S4XJY,G20864A,RWA,-2.28,30.52,1,0.9164161
10.18730/JTT8H,G20857,RWA,-2.24,30.53,1,0.9781848
10.18730/S471C,G20849B,RWA,-1.99,30.52,1,0.979795
10.18730/JTSW5,G20834,RWA,-2.47,29.73,1,0.99637055
10.18730/JTSAR,G20835,RWA,-2.09,29.73,1,0.9991026
10.18730/JTSBS,G20836,RWA,-2.12,29.98,1,0.8618366
10.18730/JTSCT,G20837,RWA,-2.22,29.97,1,0.7208895
10.18730/PF1BU,G20838,RWA,-2.27,29.8,1,0.98894835
10.18730/JTRZD,G20824,RWA,-2.22,29.86,1,0.9895649
10.18730/JTS0E,G20825,RWA,-2.2,29.79,1,0.9987212
10.18730/JTSDV,G20827,RWA,-1.94,29.85,1,0.99867475
10.18730/JTSGY,G20820,RWA,-2.16,29.83,1,0.9943961
10.18730/JTSHZ,G20821,RWA,-2.23,29.72,1,0.99841285
10.18730/JTS2G,G20817,RWA,-1.82,29.62,1,0.99597365
10.18730/JTSEW,G20818,RWA,-2.08,29.68,1,0.99857116
10.18730/JTS7N,G20811,RWA,-1.74,29.3,1,0.99107635
10.18730/JTS9Q,G20813,RWA,-1.7,29.37,1,0.99148273
10.18730/JTRN3,G20814,RWA,-1.92,29.85,1,0.99837756
10.18730/JTRP4,G20815,RWA,-1.85,29.62,1,0.99725264
10.18730/JTS4J,G20808,RWA,-1.8,29.59,1,0.9956462
10.18730/JTS6M,G20810,RWA,-1.9,29.35,1,0.9962631
10.18730/JTRYC,G20803,RWA,-1.57,29.35,1,0.9869211
10.18730/S2QZQ,G20799A,RWA,-1.97,30.17,1,0.8411319
10.18730/JTRV9,G20798,RWA,-1.87,29.32,1,0.9957278
10.18730/JTR2N,G20794,RWA,-2.09,30.09,1,0.9583905
10.18730/JTRK1,G20792,RWA,-2.26,29.53,1,0.9984883
10.18730/K3F5=,G20791,RWA,-2.47,29.66,1,0.9929668
10.18730/JTRJ0,G20790,RWA,-2.45,29.55,1,0.99855334
10.18730/JTRF$,G20787,RWA,-2.4,29.65,1,0.99593675
10.18730/JTRD*,G20785,RWA,-2.55,29.76,1,0.9954294
10.18730/JTR9W,G20782,RWA,-2.5,29.63,1,0.9981869
10.18730/JTR8V,G20781,RWA,-2.25,29.58,1,0.9960956
10.18730/JTR7T,G20780,RWA,-2.69,29.65,1,0.99587005
10.18730/S6D82,G20777A,RWA,-2.43,29.68,1,0.99546534
10.18730/JTR1M,G20772,RWA,-2.34,29.09,1,0.98110366
10.18730/K3HC*,G20773,RWA,-2.44,28.92,1,0.9964516
10.18730/JTQZJ,G20774,RWA,-2.25,29.79,1,0.9970853
10.18730/K3HD~,G20775,RWA,-2.47,28.92,1,0.99683726
10.18730/K3HAY,G20770,RWA,-2.6,28.91,1,0.9951975
10.18730/K3H6T,G20766,RWA,-2.67,28.95,1,0.82942533
10.18730/JTR0K,G20764,RWA,-2.52,29.97,1,0.57748044
10.18730/JHC9B,G20765,RWA,-2.49,28.93,1,0.99754375
10.18730/K3F4$,G20760,RWA,-2.35,29.12,1,0.9964721
10.18730/JHC68,G20761,RWA,-2.54,28.91,1,0.99582076
10.18730/JHC46,G20758,RWA,-2.72,29.0,0,0.0061582983
10.18730/JTQWF,G20748,RWA,-1.67,29.92,1,0.9929998
10.18730/JTQVE,G20746,RWA,-1.84,30.34,1,0.9439291
10.18730/JTQRB,G20742,RWA,-1.6,29.94,1,0.9952864
10.18730/JTQSC,G20743,RWA,-1.47,30.37,0,0.022037297
10.18730/JHCDF,G20744,RWA,-2.42,28.99,1,0.9953753
10.18730/JTQD0,G20740,RWA,-1.42,30.16,1,0.98745686
10.18730/JTQK6,G20735,RWA,-1.32,30.3,0,0.028271612
10.18730/K3F3~,G20736,RWA,-1.74,30.3,1,0.99425125
10.18730/JTQP9,G20739,RWA,-1.7,30.02,1,0.99620444
10.18730/JTQN8,G20738,RWA,-1.41,30.09,1,0.97292894
10.18730/JTQM7,G20737,RWA,-1.47,30.24,1,0.95751655
10.18730/JTQF2,G20731,RWA,-1.74,30.34,1,0.98372656
10.18730/JTQG3,G20732,RWA,-1.81,30.34,1,0.97661555
10.18730/K3F2*,G20728,RWA,-2.52,29.68,1,0.99732447
10.18730/JTQA$,G20725,RWA,-2.35,29.02,1,0.9953602
10.18730/JTQB=,G20726,RWA,-2.75,29.05,0,0.011280956
10.18730/JTQ6Y,G20721,RWA,-2.35,29.87,1,0.9461281
10.18730/JTQ4W,G20719,RWA,-2.57,29.69,1,0.9978053
10.18730/JTQ5X,G20720,RWA,-2.29,29.94,0,0.1875622
10.18730/JTCHP,G50732,MDG,-20.3,44.28,0,0.003888571
10.18730/JTC9E,G50538,MDG,-19.73,44.54,0,0.0056420905
10.18730/JTBS=,G50537,MDG,-17.8,48.43,0,0.39435473
10.18730/JTBFS,G50535,MDG,-18.93,48.23,1,0.7982253
10.18730/JXTNZ,G50107,MDG,-23.35,43.69,0,0.004323247
10.18730/JTBDQ,G50099,MDG,-17.57,48.53,1,0.7937298
10.18730/JTCDJ,G24469,MDG,-23.13,44.15,0,0.0026848824
10.18730/JTC49,G24463,MDG,-19.75,44.59,0,0.0052100527
10.18730/JTBV0,G24451,MDG,-20.34,44.5,0,0.005106645
10.18730/S4WP2,G24443B,MDG,-18.97,48.59,1,0.63428223
10.18730/JW3K8,G22479,MDG,-21.72,46.93,1,0.714636
10.18730/JTDHH,G50546,ZWE,-18.45,32.97,0,0.054514237
10.18730/JTDGG,G50128,ZWE,-18.45,32.8,0,0.055155512
10.18730/S17P*,G24487A,ZWE,-18.53,32.73,0,0.01941248
10.18730/JSMX6,G50534,BTN,27.35,89.62,1,0.9917497
10.18730/S173D,G50533B,BTN,27.45,89.67,1,0.98442256
10.18730/JSMQ0,G50531,BTN,27.3,91.24,1,0.98793125
10.18730/JSMS2,G50532,BTN,27.29,91.31,1,0.99524397
10.18730/JSMGY,G50088,BTN,27.67,91.17,1,0.9181621
10.18730/PFD24,G24441,BTN,27.62,91.52,1,0.9962154
10.18730/JSMT3,G24440,BTN,27.27,91.37,1,0.9773111
10.18730/JSMDV,G24436,BTN,27.57,90.74,1,0.94788706
10.18730/S2PEB,G24435A,BTN,27.28,89.52,1,0.96098787
10.18730/JSM7N,G24067,BTN,27.52,89.82,1,0.91039926
10.18730/JXA9S,G50306,BDI,-3.04,30.77,1,0.82029814
10.18730/JX9S9,G50298,BDI,-2.37,29.99,0,0.1034997
10.18730/JX90N,G50292,BDI,-3.41,29.94,0,0.1730412
10.18730/JTGXE,G24515,BDI,-3.32,29.37,1,0.69649565
10.18730/JTG8Y,G24514,BDI,-3.99,30.07,1,0.8069232
10.18730/JX91P,G24184,BDI,-3.37,29.92,0,0.085707106
10.18730/JX8RD,G24183,BDI,-3.02,30.72,1,0.8671483
10.18730/JW66H,G22572,BDI,-3.37,29.89,0,0.18322805
10.18730/JW63E,G22569,BDI,-3.34,29.91,0,0.09491187
10.18730/JW5ZA,G22565,BDI,-3.39,29.96,0,0.03577554
10.18730/JW5W7,G22560,BDI,-3.41,29.96,0,0.037770517
10.18730/JW5V6,G22559,BDI,-2.44,30.03,1,0.8984877
10.18730/JW5P1,G22549,BDI,-2.6,30.25,1,0.95342684
10.18730/PF3M=,G22543,BDI,-2.5,30.24,0,0.102988526
10.18730/JW59S,G22538,BDI,-2.52,30.1,0,0.051150154
10.18730/JW53K,G22532,BDI,-2.57,30.1,1,0.91295314
10.18730/JW4YE,G22525,BDI,-3.05,30.69,1,0.8836501
10.18730/PF3GZ,G22521,BDI,-3.59,30.42,1,0.5440998
10.18730/JW4VB,G22515,BDI,-3.82,30.29,1,0.8694359
10.18730/JW4N5,G22514,BDI,-3.77,29.43,1,0.982131
10.18730/JW4J2,G22511,BDI,-4.07,29.53,1,0.9179919
10.18730/JW4E=,G22507,BDI,-4.27,29.62,1,0.9123472
10.18730/JW49Y,G22502,BDI,-2.81,29.08,0,0.015083094
10.18730/JW4B*,G22504,BDI,-3.12,29.41,0,0.030045904
10.18730/JW44S,G22497,BDI,-3.07,30.77,1,0.60937494
10.18730/JW3YK,G22490,BDI,-2.81,29.05,0,0.005183606
10.18730/JW40N,G22492,BDI,-4.41,29.68,1,0.9432372
10.18730/JW48X,G22493,BDI,-4.25,29.62,1,0.93756115
10.18730/JW41P,G22494,BDI,-3.03,30.69,1,0.86862487
10.18730/JW3WH,G22488,BDI,-3.02,29.28,0,0.014095869
10.18730/JW3XJ,G22489,BDI,-2.98,29.2,0,0.025392119
10.18730/JVKGB,G22264,BDI,-2.59,30.1,1,0.9648847
10.18730/JWR83,G50042,MWI,-9.67,33.52,0,0.09057831
10.18730/JWZZW,G23210,MWI,-12.61,33.57,0,0.005290066
10.18730/JWZEB,G23185,MWI,-12.57,33.62,0,0.0050927876
10.18730/JWYAC,G23160,MWI,-12.65,33.52,0,0.003575962
10.18730/JWXQY,G23135,MWI,-11.87,33.39,0,0.012388859
10.18730/JWX8F,G23110,MWI,-11.94,33.46,0,0.012537705
10.18730/JWWM*,G23085,MWI,-11.98,33.62,0,0.022576911
10.18730/JWWBQ,G23061,MWI,-10.77,34.03,0,0.023279317
10.18730/JWVBW,G23036,MWI,-10.67,34.07,0,0.020563638
10.18730/JWV1J,G23010,MWI,-10.58,34.12,0,0.03184106
10.18730/JWT8Y,G22985,MWI,-9.74,33.53,0,0.019060107
10.18730/JWS2X,G22963,MWI,-9.71,33.57,0,0.060082044
10.18730/S5QKC,G22914A,MWI,-9.47,33.1,1,0.94339883
10.18730/JWQHH,G22890,MWI,-9.54,33.12,1,0.93246585
10.18730/JWPTZ,G22865,MWI,-9.61,33.06,1,0.53503215
10.18730/JW3H6,G22474,MWI,-11.45,33.92,0,0.05736444
